,propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,country,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,superTopHighlight,topNewDevelopment,parkingSpace,newDevelopmentFinished,labels,district
1080,95012685,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/90/b0/ac/903956400.jpg,DPX ANDORRA,15,2,135000.0,duplex,sale,146.0,True,5,2,Albalate,Teruel,Andorra,es,40.975882,-0.4451819,False,https://www.idealista.com/inmueble/95012685/,31520,"En venta ático dúplex situado en urbanización junto al Hotel Andorra, con cinco habitaciones, dos baños, terraza en piso superior, lavadero, zona abuhardillada, garaje y trastero en la misma finca. 123 m2 útiles. Necesita algún arreglo para subsanar desperfectos menores.  Procedente de activo bancario. Somos tasadores judiciales, especializados en este tipo de inmuebles. SIN COMISIONES.",False,good,False,True,925.0,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Andorra', 'title': 'Dúplex en Albalate'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1081,97077401,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/e5/7e/be/965111545.jpg,CRZ0000193947,8,,30000.0,flat,sale,104.0,False,3,1,Calle Caldereros,Teruel,Alcañiz,es,41.0488776,-0.1319695,False,https://www.idealista.com/inmueble/97077401/,59016,"Vivienda de segunda mano a la venta en el casco viejo de Alcañiz (Teruel) de 109 m² de superficie construida. La vivienda está distribuida en 3 habitaciones, un baño, salón, cocina y terraza. Se ubica en una zona tranquila, rodead por todo tipo de servicios, como paradas de autobús, colegios, supermercados... Tiene buenas comunicaciones y accesos. Si quiere más información no dude en ponerse en contacto con nosotros a través de cualquiera de nuestras vías de comunicación. Estaremos encantados de atenderle. La imagen denominada como `Decoración virtual` no se corresponde con la decoración actual de las estancias del inmueble que se oferta. La citada imagen se presenta como ejemplo representativo de cómo quedaría dicha estancia, con sus dimensiones reales, utilizando programas informáticos de decoración. El anunciante no será responsable de que la decoración final contratada por parte del comprador sea la que figura en las imágenes, ni se le podrá exigir la entrega del inmueble con la decoración presentada en estas imágenes.",False,good,False,,288.0,{'typology': 'flat'},"{'subtitle': 'Alcañiz', 'title': 'Piso en Calle Caldereros'}",False,False,False,False,False,False,,,,
1082,98325340,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/09/d9/b9/1009103027.jpg,11563,25,,46000.0,chalet,sale,237.0,False,4,2,Los Olmos,Teruel,Los Olmos,es,40.87865,-0.4888063,False,https://www.idealista.com/inmueble/98325340/,26122,"Excelente casa para entrar a vivir en la plaza de la iglesia. Planta calle: garaje, baño completo, cocina y salón. 1° piso: sala con chimenea, 1 baño, 4 dormitorios. 2° piso: buhardilla. Los tejados están en perfecto estado, la casa da a la calle principal y a la plaza de la iglesia, y consta de 79 m2 x 3 plantas. Ideal para vivir o pasar vacaciones. Además en el pueblo hay un observatorio nocturno.",False,good,False,,194.0,"{'typology': 'chalet', 'subTypology': 'independantHouse'}","{'subtitle': 'Los Olmos', 'title': 'Casa independiente'}",False,False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",,,
1083,95019723,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5d/15/ce/970284357.jpg,PL-03447-13,15,1,53000.0,flat,sale,65.0,True,2,1,Aguilar del Alfambra,Teruel,Aguilar del Alfambra,es,40.5866333,-0.7963358,False,https://www.idealista.com/inmueble/95019723/,32909,,False,good,False,True,815.0,{'typology': 'flat'},"{'subtitle': 'Aguilar del Alfambra', 'title': 'Piso'}",False,False,False,False,False,False,,,,
1084,88986313,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/10/e2/55/760396701.jpg,XXXX,18,2,45000.0,flat,sale,125.0,True,4,1,Calle mayor,Teruel,Alcañiz,es,41.0534674,-0.1338511,False,https://www.idealista.com/inmueble/88986313/,59026,"Se vende vivienda de 126 mts junto a la biblioteca municipal y el Liceo, compuesta de 4 habitaciones, gran cocina con despensa incorporada, comedor con balcón y fuego bajo, dos balcones, baño con bañera, trastero de 17 mts en los bajos del mismo edificio.",False,good,False,False,360.0,{'typology': 'flat'},"{'subtitle': 'Alcañiz', 'title': 'Piso en Calle mayor'}",True,False,True,False,False,False,,,,
1085,100043799,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/86/e6/3c/1066544817.jpg,KR-06194-0001,1,,29000.0,chalet,sale,210.0,False,3,1,Calanda,Teruel,Calanda,es,40.9425435,-0.2278761,False,https://www.idealista.com/inmueble/100043799/,48492,"Chalet adosado de 210 m² a la venta en Calanda, en la provincia de Teruel. Se trata de una amplia vivienda distribuida en 3 dormitorios, cocina, salón y 1 baño. Ubicado en una zona residencial tranquila, a pocos minutos de todo tipo de servicios. Bien comunicada por carretera. Por ello, es una opción en la que invertir. Con los servicios prestados podrá encontrar la vivienda que necesita y asegurar su inversión con el mejor de los asesoramientos especializados. Empiece ahora mismo pidiendo más información. Un responsable cercano a usted le atenderá personalmente.",False,good,False,,138.0,{'typology': 'chalet'},"{'subtitle': 'Calanda', 'title': 'Chalet'}",False,False,False,False,False,False,,,,
1086,96150789,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/2d/2e/79/988908836.jpg,504057,22,,77900.0,chalet,sale,283.0,False,4,2,"Calle Larga, 51",Teruel,Villarquemado,es,40.5189574,-1.2650399,True,https://www.idealista.com/inmueble/96150789/,56345,"En la Comarca Comunidad de Teruel se ubica el municipio de Villarquemado, un bello paraje donde disfrutar de su patrimonio cultural y natural, siendo la Laguna del Cañizar un lugar ideal por su fauna y flora. Es en Villarquemado donde se vende este chalet de 258m2 construidos, bien comunicado y situado en una zona tranquila de ruidos. Distribuido en dos plantas con patio, se accede a la vivienda mediante un porche donde, en la planta baja, se ubican el recibidor, salón, cocina, dos dormitorios y un cuarto de baño. Subiendo al piso superior se localizan dos dormitorios, un cuarto de baño, un lavadero y un acceso a una terraza exterior. Dispone de plaza de garaje. Sin gastos para comprador, honorarios por parte de la Propiedad. Precio no contractual, sujeto a posibles modificaciones por la propiedad.",False,good,False,,275.0,{'typology': 'chalet'},"{'subtitle': 'Villarquemado', 'title': 'Chalet en Calle Larga, 51'}",False,False,False,False,False,False,,,,
1087,99002755,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/d5/31/42/1031052552.jpg,Referencia Ático 21,29,,165000.0,penthouse,sale,112.0,True,3,2,"Acceso Urb Vega de la Selva , 9",Teruel,Alcalá de la Selva,es,40.370115,-0.6899895,True,https://www.idealista.com/obra-nueva/99002755/,57727,"22 APARTAMENTOS DE MONTAÑA EN LA VIRGEN DE LA VEGA Fincas Valencia Consultores le ofrece este Apartamento en exclusiva, disponiendo de más opciones a partir de 129.500 + IVA. Desde dos dormitorios y dos baños con parking cubierto y trastero. Orientaciones Este y Oeste. ¡LA PEQUEÑA SUIZA A UN SALTO DE VALENCIA! Atico en la Urbanización Nevados de la Vega, con 112,28 m2 construidos en una sola planta, con cubiertas inclinada. Orientación Este. Distribuido en 2 dormitorios dobles y dos baños completos, uno de ellos en la suite, cocina abierta al salón. 2 Terraza, una de 23,60 m2 y otra de 3,43 m2. La vivienda esa dotada de amplios ventanales hasta el suelo con unas vistas espectaculares abiertas al cielo y las montañas que podrás disfrutar en todo momento. Llegarás a tu Apartamento pasando por el garaje y distribuyendo en el trastero todo lo que necesites. El garaje dispone de tomas para cargar vehículos eléctricos por si eres de los que le gusta la ecología. Instalación de calefacción por suelo radiante mediante Aerotermia. instalación básica de domótica para calefacción e iluminación, 2 ascensores. En esta promoción personalizamos acabados, queremos un trato especial y personal con cada cliente, para que el resultado final sin duda sea el esperado. Urbanización situada en el entorno del Valle de La Virgen de la Vega y a tan solo 131 km de Valencia capital. A 12 km de la estación de esquí de Valdelinares, a 58 km de Javalambre y a 50 km de Teruel.  El Residencial Los Nevados de la Vega no sólo ofrece nieve y esquí, si no que también brinda un entorno único y actividades para todos los gustos durante todo el año. Para aficionados al deporte, a pocos minutos las pistas de Valdelinares, y a 500 metros la primera pista de esquí artificial de España, donde podrás aprender a esquiar los 365 días del año y practicar este deporte sin nieve y sin que sea temporada. Para los más pequeños, el Tubby, donde podrán pasarlo en grande deslizándose por la pista con unos flotadores. Y si eres aficionado al golf, a solo 3 Km se enclava el campo de golf El Castillejo, con 9 hoyos. Rutas por la naturaleza para practicar senderismo o ciclismo.  En verano podemos presenciar el deshielo y los ríos bajar por las colinas mientras practicamos ciclismo, en primavera los árboles en flor y la perfecta temperatura para rutas por la montaña, en otoño la caída de la hoja y los colores marrones que inundan el bosque mientras paseas, y en invierno, la nieve caer y las largas jornadas de esquí. La descripción e imágenes tienen mero carácter informativo y en ningún caso carácter contractual, pudiendo ser modificados por exigencias técnicas o comerciales de la promoción.",True,newdevelopment,True,True,1473.0,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Alcalá de la Selva', 'title': 'Ático en Acceso Urb Vega de la Selva , 9'}",True,False,False,False,False,False,,False,,
1088,99002772,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ca/d3/56/1031052539.jpg,Referencia Apartamento 3/4,30,,149000.0,flat,sale,94.0,True,2,2,"Acceso Urb Vega de la Selva , 9",Teruel,Alcalá de la Selva,es,40.370115,-0.6899895,True,https://www.idealista.com/obra-nueva/99002772/,57727,"22 APARTAMENTOS DE MONTAÑA EN LA VIRGEN DE LA VEGA Fincas Valencia Consultores le ofrece este Apartamento en exclusiva, disponiendo de más opciones a partir de 129.500 + IVA. Desde dos dormitorios y dos baños con parking cubierto y trastero. Orientaciones Este y Oeste. ¡LA PEQUEÑA SUIZA A UN SALTO DE VALENCIA! Casa refugio en la Urbanización Nevados de la Vega, con 93,58 m2 construidos en una sola planta. Orientación Oeste. Distribuido en 2 dormitorios dobles y dos baños completos, uno de ellos en la suite, cocina abierta al salón. Terraza de 10,17 m2. La vivienda esa dotada de amplios ventanales hasta el suelo con unas vistas espectaculares abiertas al cielo y las montañas que podrás disfrutar en todo momento. Llegarás a tu Apartamento pasando por el garaje y distribuyendo en el trastero todo lo que necesites. El garaje dispone de tomas para cargar vehículos eléctricos por si eres de los que le gusta la ecología. Instalación de calefacción por suelo radiante mediante Aero termia. instalación básica de domótica para calefacción e iluminación, 2 ascensores. En esta promoción personalizamos acabados, queremos un trato especial y personal con cada cliente, para que el resultado final sin duda sea el esperado. Urbanización situada en el entorno del Valle de La Virgen de la Vega y a tan solo 131 km de Valencia capital. A 12 km de la estación de esquí de Valdelinares, a 58 km de Javalambre y a 50 km de Teruel.  El Residencial Los Nevados de la Vega no sólo ofrece nieve y esquí, si no que tamboén brinda un entorno único y actividades para todos los gustos durante todo el año. Para aficionados al deporte, a pocos minutos las pistas de Valdelinares, y a 500 metros la primera pista de esquí artificial de España, donde podrás aprender a esquiar los 365 días del año y practicar este deporte sin nieve y sin que sea temporada. Para los más pequeños, el Tubby, donde podrán pasarlo en grande deslizándose por la pista con unos flotadores. Y si eres aficionado al golf, a solo 3 Km se enclava el campo de golf El Castillejo, con 9 hoyos. Rutas por la naturaleza para practicar senderismo o ciclismo.  En verano podemos presenciar el deshielo y los ríos bajar por las colinas mientras practicamos ciclismo, en primavera los árboles en flor y la perfecta temperatura para rutas por la montaña, en otoño la caída de la hoja y los colores marrones que inundan el bosque mientras paseas, y en invierno, la nieve caer y las largas jornadas de esquí. La descripción e imágenes tienen mero carácter informativo y en ningún caso carácter contractual, pudiendo ser modificados por exigencias técnicas o comerciales de la promoción.",True,newdevelopment,True,True,1585.0,{'typology': 'flat'},"{'subtitle': 'Alcalá de la Selva', 'title': 'Piso en Acceso Urb Vega de la Selva , 9'}",True,False,False,False,False,False,,False,,
1089,99002731,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/6a/16/0f/1031052551.jpg,Referencia Apartamento 1/2,30,,145000.0,flat,sale,72.0,True,2,2,"Acceso Urb Vega de la Selva , 9",Teruel,Alcalá de la Selva,es,40.370115,-0.6899895,True,https://www.idealista.com/obra-nueva/99002731/,57727,"22 APARTAMENTOS DE MONTAÑA EN LA VIRGEN DE LA VEGA Fincas Valencia Consultores le ofrece este Apartamento en exclusiva, disponiendo de más opciones a partir de 129.500 + IVA. Desde dos dormitorios y dos baños con parking cubierto y trastero. Orientaciones Este y Oeste. ¡LA PEQUEÑA SUIZA A UN SALTO DE VALENCIA! Casa refugio en la Urbanización Nevados de la Vega, con 71,52 m2 construidos en una sola planta. Orientación Este distribuido en 2 dormitorioy dos baños completos, uno de ellos en la suite, cocina abierta al salón. La vivienda esa dotada de amplios ventanales hasta el suelo con unas vistas espectaculares abiertas al cielo y las montañas que podrás disfrutar en todo momento. Llegarás a tu Apartamento pasando por el garaje y distribuyendo en el trastero todo lo que necesites. El garaje dispone de tomas para cargar vehículos eléctricos por si eres de los que le gusta la ecología. Instalación de calefacción por suelo radiante mediante Aero termia. instalación básica de domótica para calefacción e iluminación, 2 ascensores. En esta promoción personalizamos acabados, queremos un trato especial y personal con cada cliente, para que el resultado final sin duda sea el esperado. Urbanización situada en el entorno del Valle de La Virgen de la Vega y a tan solo 131 km de Valencia capital. A 12 km de la estación de esquí de Valdelinares, a 58 km de Javalambre y a 50 km de Teruel.  El Residencial Los Nevados de la Vega no sólo ofrece nieve y esquí, si no que tamboén brinda un entorno único y actividades para todos los gustos durante todo el año. Para aficionados al deporte, a pocos minutos las pistas de Valdelinares, y a 500 metros la primera pista de esquí artificial de España, donde podrás aprender a esquiar los 365 días del año y practicar este deporte sin nieve y sin que sea temporada. Para los más pequeños, el Tubby, donde podrán pasarlo en grande deslizándose por la pista con unos flotadores. Y si eres aficionado al golf, a solo 3 Km se enclava el campo de golf El Castillejo, con 9 hoyos. Rutas por la naturaleza para practicar senderismo o ciclismo.  En verano podemos presenciar el deshielo y los ríos bajar por las colinas mientras practicamos ciclismo, en primavera los árboles en flor y la perfecta temperatura para rutas por la montaña, en otoño la caída de la hoja y los colores marrones que inundan el bosque mientras paseas, y en invierno, la nieve caer y las largas jornadas de esquí. La descripción e imágenes tienen mero carácter informativo y en ningún caso carácter contractual, pudiendo ser modificados por exigencias técnicas o comerciales de la promoción.",True,newdevelopment,True,True,2014.0,{'typology': 'flat'},"{'subtitle': 'Alcalá de la Selva', 'title': 'Piso en Acceso Urb Vega de la Selva , 9'}",True,False,False,False,False,False,,False,,
