Columna1;propertyCode;floor;price;propertyType;operation;size;exterior;rooms;bathrooms;address;province;municipality;country;latitude;longitude;distance;hasVideo;status;newDevelopment;hasLift;priceByArea;hasPlan;has3DTour;has360;hasStaging;superTopHighlight;topNewDevelopment;newDevelopmentFinished;typology_inmo;hasparking;parking_price_included;parking_price;zipcode
119;83312360.0;bj;199000;flat;sale;63;True;2;2;barrio El Raval;Barcelona;Barcelona;es;413.800.428;21.632.933;964;False;good;False;False;3159;True;False;False;False;False;False;True;urban;False;False;0;8001
120;83329710.0;bj;325000;chalet;sale;205;False;4;2;Sant Ferran;Tarragona;Reus;es;41.159.931;11.041.138;681;False;good;False;True;1585;False;False;False;False;False;False;True;residential;True;True;0;43201
121;83439740.0;4;900000;flat;sale;238;True;4;3;Soldeu-El Tarter-Incles;Andorra;Canillo;es;425.792.291;16.483.171;29181;False;good;False;True;3782;False;False;False;False;False;False;True;urban;True;True;0;AD100
122;83447620.0;4;83000;flat;sale;83;True;3;1;Calle de l'Onze de Setembre;Tarragona;Vila-Seca;es;411.105.836;11.427.056;5687;False;good;False;True;1000;False;False;False;False;False;False;True;urban;False;False;0;43480
123;83543330.0;4;275000;flat;sale;182;True;5;2;Calle JERONIMO BLANCAS, 4;Zaragoza;Zaragoza;es;416.513.457;-0.8797301;690;True;good;False;True;1511;True;False;False;False;False;False;True;urban;False;False;0;50001
124;83636910.0;1;326000;flat;sale;72;True;1;1;La Patacona;València;Alboraya;es;394.891.181;-0.3248397;4581;False;good;False;True;4528;False;False;False;False;False;False;True;urban;True;True;0;46011
125;83817140.0;bj;65000;flat;sale;35;True;1;1;Del Sol;Tarragona;Salou;es;410.719.077;11.535.322;9959;False;good;False;True;1857;False;False;False;False;False;False;True;urban;True;True;0;43840
126;83828300.0;10;760000;flat;sale;155;True;4;2;Sabino Arana, 38;Barcelona;Barcelona;es;413.862.886;21.242.923;3818;False;good;False;True;4903;True;False;False;False;False;False;True;urban;False;False;0;8028
127;83933100.0;1;273000;flat;sale;109;True;3;2;Barri de la Salut;Tarragona;Salou;es;410.775.469;11.288.698;8761;False;good;False;True;2505;False;False;False;False;False;False;True;urban;True;True;0;43840
128;84023630.0;1;245000;flat;sale;78;True;3;2;Calle de Brussel·les, 5;Tarragona;Salou;es;41.072.491;11.454.417;9662;False;good;False;True;3141;False;False;False;False;False;False;True;urban;True;True;0;43840
129;84039120.0;1;245000;flat;sale;78;True;3;2;Eixample;Tarragona;Salou;es;41.071.091;11.444.417;9784;False;good;False;True;3141;False;False;False;False;False;False;True;urban;True;True;0;43840
130;84049470.0;bj;590000;chalet;sale;252;False;4;2;bixessarri - sant julià;Andorra;Bixessarri;es;424.829.912;1.457.625;14042;False;good;False;True;2341;False;False;False;False;False;False;True;urban;True;True;0;AD600
131;84076344.0;bj;700000;countryHouse;sale;250;False;6;2;Les Borges del Camp;Tarragona;Les Borges del Camp;es;411.767.813;10.167.482;8073;False;good;False;True;2800;False;False;False;False;False;False;True;rural;False;False;0;43350
132;84097300.0;bj;420000;chalet;sale;160;False;3;2;Calle Rossinyol;Cerdanya Francesa;Estavar;es;4.247.225;20.003.803;46209;False;good;False;True;2625;False;False;False;False;False;False;True;residential;True;True;0;66800
133;84097864.0;1;92000;flat;sale;81;True;3;2;Rambla de Ponent, 10;Tarragona;Tarragona;es;411.212.967;12.112.505;9363;False;good;False;True;1136;False;False;False;False;False;False;True;urban;True;True;0;43001
134;84160060.0;2;299000;flat;sale;148;True;3;2;barrio San Pedro;Murcia;Murcia;es;379.834.859;-11.304.561;1392;False;good;False;True;2020;True;False;False;False;False;False;True;urban;False;False;0;30004
135;84162330.0;4;123000;flat;sale;63;True;3;1;Riera blanca;Barcelona;Hospitalet de Llobregat;es;413.702.032;21.268.705;4063;True;good;False;False;1952;True;False;False;False;False;False;True;urban;False;False;0;8903
136;84196460.0;bj;659000;chalet;sale;287;False;5;3;barrio Els Tallets - Mas Olivé;Tarragona;Cambrils;es;41.077.663;10.945.149;8666;True;good;False;True;2296;False;False;False;False;False;False;True;urban;True;True;0;43850
137;84219240.0;4;83500;flat;sale;91;True;3;2;Calle Sant Jordi;Tarragona;El Morell;es;4.119.106;120.634;9108;True;good;False;True;918;True;False;False;False;False;False;True;urban;False;False;0;43760
138;84247220.0;bj;550000;flat;sale;222;False;4;3;Calle d'Hipòlit Lázaro;Barcelona;Barcelona;es;4.140.789;21.658.595;2342;True;good;False;True;2477;True;False;False;False;False;False;True;urban;False;False;0;8001
139;84296730.0;bj;73000;chalet;sale;120;False;8;2;Puigcerdà;Girona;Puigcerdà;es;4.242.852;192.741;39231;False;renew;False;True;608;False;False;False;False;False;False;True;residential;False;False;0;17520
140;84377110.0;bj;136000;countryHouse;sale;167;False;4;1;El Álamo-Arbejales;Las Palmas;Teror;es;280.323.417;-155.498.161;6069;False;renew;False;True;814;False;False;False;False;False;False;True;rural;False;False;0;35338
141;84388360.0;bj;345000;chalet;sale;290;False;4;3;Calle Cedros, 24;Murcia;Molina de Segura;es;380.591.638;-11.837.264;8453;False;good;False;True;1190;True;False;False;False;False;False;True;urban;True;True;0;30506
142;84402420.0;bj;1000000;chalet;sale;463;False;5;6;d'atenes;Tarragona;Cambrils;es;41.071.582;11.024.279;9275;False;good;False;True;2160;False;False;False;False;False;False;True;urban;False;False;0;43850
143;84478200.0;bj;380000;chalet;sale;230;False;4;2;Vila-Seca;Tarragona;Vila-Seca;es;411.114.395;11.374.656;5396;False;good;False;True;1652;False;False;False;False;False;False;True;urban;True;True;0;43480
144;84536610.0;bj;169500;duplex;sale;116;True;3;3;Calle Cura Navarro, 28;Las Palmas;Santa Brigida;es;280.276.377;-154.795.057;3672;False;good;False;True;1461;False;False;False;False;False;False;True;residential;True;True;0;35300
145;84550080.0;bj;350000;chalet;sale;272;False;3;4;Santa Brigida s/n;Las Palmas;Santa Brigida;es;28.032.966;-154.903.965;3784;False;good;False;True;1287;False;False;False;False;False;False;True;urban;True;True;0;35300
146;84573910.0;bj;455000;chalet;sale;300;False;4;3;Vila-Seca;Tarragona;Vila-Seca;es;411.114.524;11.414.809;5553;False;good;False;True;1517;False;False;False;False;False;False;True;residential;False;False;0;43480
147;84595130.0;bj;287000;chalet;sale;170;False;4;2;onze de setembre, 8;Tarragona;Montbrio del Camp;es;411.211.089;10.041.253;9528;True;good;False;True;1688;True;False;False;False;False;False;True;urban;True;True;0;43340
148;84642520.0;bj;369000;flat;sale;217;True;5;2;Paseo Gran Vía;Zaragoza;Zaragoza;es;416.439.604;-0.8895605;1685;False;renew;False;True;1700;False;False;False;False;False;False;True;urban;False;False;0;50006
149;84734070.0;bj;310000;chalet;sale;240;False;5;2;buena vista;Las Palmas;Santa Brigida;es;280.232.659;-155.133.904;2901;False;good;False;True;1292;False;False;False;False;False;False;True;residential;True;True;0;35300
150;84775890.0;2;88000;flat;sale;67;True;2;1;Calle JARDINES;Castellón;Moncófar;es;398.027.733;-0.1338681;8551;False;good;False;True;1313;True;False;False;False;False;False;True;urban;True;True;0;12593
151;84816504.0;bj;686000;chalet;sale;375;False;4;3;Les Escaldes;Andorra;Escaldes-Engordany;es;425.128.164;15.355.321;18440;False;good;False;True;1829;False;False;False;False;False;False;True;residential;True;True;0;AD700
152;84816936.0;6;785000;penthouse;sale;152;True;4;3;Les Escaldes;Andorra;Escaldes-Engordany;es;425.117.268;15.336.404;18274;False;good;False;True;5164;False;False;False;False;False;False;True;urban;True;True;0;AD700
153;84820970.0;1;239900;flat;sale;87;True;3;1;borgoña;Málaga;Málaga;es;367.098.771;-44.354.349;2974;True;good;False;True;2757;False;False;False;False;False;False;True;urban;True;True;0;29002
154;84873050.0;2;68000;flat;sale;100;True;3;1;Calle Riu Ter;Tarragona;Tarragona;es;411.158.238;12.006.519;8839;True;good;False;False;680;True;False;False;False;False;False;True;urban;False;False;0;43001
155;85021576.0;bj;175000;countryHouse;sale;153;False;3;1;Centro;Castellón;Villarreal/Vila-Real;es;399.355.937;-0.1003939;8142;False;renew;False;True;1144;False;False;False;False;False;False;True;rural;False;False;0;12540
156;85026504.0;bj;495000;chalet;sale;285;False;4;3;barrio Miralbueno;Zaragoza;Zaragoza;es;416.610.463;-0.9290602;3556;False;good;False;True;1737;True;False;False;False;False;False;True;residential;False;False;0;50011
157;85064290.0;bj;1200000;countryHouse;sale;420;False;7;5;Prullans;Lleida;Prullans;es;423.840.396;17.319.781;22575;True;renew;False;True;2857;True;False;False;False;False;False;True;rural;True;True;0;25727
158;85090830.0;1;106400;flat;sale;96;True;3;1;Cura Gordillo;Las Palmas;Telde;es;279.933.759;-154.307.115;6842;False;renew;False;False;1108;False;False;False;False;False;False;True;urban;True;True;0;35200
159;85124190.0;bj;199900;chalet;sale;317;False;7;3;Calle de Ruiz Zorrilla, 22;Castellón;Castellón de la Plana / Castello de la Plana;es;399.850.274;-0.0402464;13670;False;good;False;True;631;True;False;False;False;False;False;True;urban;False;False;0;12002
160;85154570.0;4;89000;penthouse;sale;53;True;2;1;Bonavista;Tarragona;Bonavista;es;411.152.888;11.899.328;8101;False;good;False;False;1679;False;False;False;False;False;False;True;urban;False;False;0;43001
161;85155150.0;4;49800;flat;sale;68;True;3;1;Bonavista;Tarragona;Bonavista;es;411.192.041;11.951.413;8253;True;good;False;False;732;False;False;False;False;False;False;True;urban;False;False;0;43001
162;85156400.0;bj;99000;chalet;sale;221;False;3;2;Isona i Conca Dellá;Lleida;Isona i Conca Dellá;es;421.301.568;0.9968852;45668;False;good;False;True;448;False;False;False;False;False;False;True;urban;False;False;0;25655
163;85171224.0;3;125000;flat;sale;90;True;4;1;montseny;Tarragona;Vila-Seca;es;411.099.077;11.504.905;6102;False;good;False;True;1389;False;False;False;False;False;False;True;urban;False;False;0;43480
164;85189880.0;bj;210000;flat;sale;74;True;2;1;Calle de Pinar del Rio, Barcelona, 35;Barcelona;Barcelona;es;414.223.841;21.815.618;4042;True;good;False;False;2838;False;False;False;False;False;False;True;urban;False;False;0;8001
165;85217416.0;5;540000;flat;sale;127;True;3;2;Paseo de Jaume I, 17;Tarragona;Salou;es;410.749.128;11.383.949;9231;False;good;False;True;4252;False;False;False;False;False;False;True;urban;True;True;0;43840
166;85263780.0;6;95000;flat;sale;88;True;4;1;Migjorn;Tarragona;Reus;es;411.416.518;11.137.613;1529;True;good;False;True;1080;False;False;False;False;False;False;True;urban;False;False;0;43201
167;85348210.0;1;219900;flat;sale;72;True;3;1;Calle de la Concòrdia;Barcelona;Barcelona;es;413.731.551;21.584.114;1820;False;renew;False;True;3054;False;False;False;False;False;False;True;urban;False;False;0;8004
168;85379704.0;7;230000;penthouse;sale;168;True;3;2;barrio El Carmen;Murcia;Murcia;es;379.762.183;-11.277.635;2208;True;good;False;True;1369;False;False;False;True;False;False;True;urban;False;False;0;30002
169;85385600.0;3;250000;flat;sale;102;True;4;1;barrio Sant Antoni;Barcelona;Barcelona;es;413.807.402;21.541.772;1501;False;good;False;True;2451;True;False;False;False;False;False;True;urban;False;False;0;8013
170;85458380.0;6;240000;flat;sale;222;True;5;2;Calle Falcó, 2;Castellón;Castellón de la Plana / Castello de la Plana;es;399.842.305;-0.0387558;13612;True;good;False;True;1081;True;False;True;False;False;False;True;urban;False;False;0;12002
171;85531400.0;4;245000;flat;sale;75;False;3;1;Calle de Carreras i Candi;Barcelona;Barcelona;es;413.715.378;21.307.978;3698;False;good;False;True;3267;False;False;False;False;False;False;True;urban;False;False;0;8028
172;85679250.0;bj;1000000;chalet;sale;500;False;9;3;Bellver de Cerdanya;Lleida;Bellver de Cerdanya;es;423.693.088;17.769.653;26106;False;good;False;True;2000;False;False;False;False;False;False;True;urban;True;True;0;25720
173;85697070.0;3;186000;flat;sale;82;True;3;1;Calle de la Rosa d'Alexandria;Barcelona;Hospitalet de Llobregat;es;413.706.008;21.036.706;8557;False;good;False;True;2268;False;False;False;False;False;False;True;urban;False;False;0;8906
174;85753720.0;3;160000;flat;sale;80;True;2;1;santa marta;Málaga;Málaga;es;367.125.037;-44.421.771;3045;True;good;False;True;2000;True;False;False;False;False;False;True;urban;False;False;0;29006
175;85765990.0;bj;143000;duplex;sale;210;False;3;3;Camino Palafangues 1;Castellón;Moncófar;es;398.025.041;-0.1389312;8836;True;good;False;False;681;True;False;False;False;False;False;True;residential;True;True;0;12593
176;85814700.0;bj;70000;chalet;sale;180;False;1;2;La Pobla de Segur;Lleida;La Pobla de Segur;es;42.248.892;0.9666838;42275;False;good;False;True;389;False;False;False;False;False;False;True;urban;False;False;0;25500
177;85855464.0;bj;160000;flat;sale;40;False;1;1;Calle de Lleida, 16;Tarragona;Salou;es;410.760.601;11.417.929;9190;False;good;False;True;4000;False;False;False;False;False;False;True;urban;False;False;0;43840
178;85875390.0;bj;364900;chalet;sale;156;False;5;3;Calle Termas de Caracalla s/n;Zaragoza;Cuarte de Huerva;es;415.868.903;-0.941724;8506;False;newdevelopment;True;True;2339;True;False;False;False;False;False;False;residential;True;True;0;50410
179;85906660.0;4;115000;penthouse;sale;56;True;1;1;pedro cabanes;València;València;es;394.962.923;-0.3740912;2964;False;good;False;True;2054;True;False;False;False;False;False;True;urban;False;False;0;46019
180;85946130.0;2;450000;flat;sale;105;True;3;2;Les Escaldes;Andorra;Escaldes-Engordany;es;425.104.393;15.393.491;18301;True;good;False;True;4286;True;False;True;False;False;False;True;urban;False;False;0;AD700
181;85949304.0;2;27000;flat;sale;37;False;1;1;Calle de Sant Antoni;Tarragona;Reus;es;411.547.437;11.058.441;240;False;renew;False;False;730;False;False;False;False;False;False;True;urban;False;False;0;43201
182;85958640.0;3;90000;flat;sale;75;True;3;1;Casc Antic - Nou Cambrils;Tarragona;Cambrils;es;4.108.299;1.051.737;9308;False;good;False;False;1200;False;False;False;False;False;False;True;urban;False;False;0;43391
183;86073240.0;4;1200000;flat;sale;200;True;5;2;Rambla de Catalunya;Barcelona;Barcelona;es;41.392.094;21.628.807;823;False;renew;False;True;6000;True;False;False;False;False;False;True;urban;False;False;0;8001
184;86075290.0;5;1950000;flat;sale;212;True;4;3;barrio La Dreta de l'Eixample;Barcelona;Barcelona;es;413.913.417;2.164.415;673;True;good;False;True;9198;True;False;False;False;False;False;True;urban;False;False;0;8001
185;86092580.0;4;230000;flat;sale;110;True;3;2;Calle de Saragossa, 4;Tarragona;Salou;es;410.733.107;11.449.748;9563;False;good;False;True;2091;False;False;False;False;False;False;True;urban;True;False;28000;43840
186;86173460.0;bj;580000;chalet;sale;180;False;4;3;Calle Mas d'en Marco, 11;Tarragona;Cambrils;es;410.727.206;10.923.815;9236;False;good;False;True;3222;True;False;False;False;False;False;True;urban;False;False;0;43850
187;86209290.0;bj;525000;chalet;sale;374;False;7;2;Avenida de la Camêlia, 21;Tarragona;Castellvell del Camp;es;411.915.478;1.102.085;4115;True;good;False;True;1404;False;False;False;False;False;False;True;urban;True;True;0;43392
188;86213210.0;2;57000;flat;sale;108;False;2;1;Calle Esperanza;Teruel;Calanda;es;409.406.074;-0.2375867;47655;True;renew;False;False;528;True;False;False;True;False;False;True;urban;False;False;0;44570
189;86226050.0;bj;35000;countryHouse;sale;180;False;3;1;Aguaviva;Teruel;Aguaviva;es;408.214.188;-0.1974081;51093;False;good;False;True;194;False;False;False;False;False;False;True;rural;False;False;0;44566
190;86252000.0;bj;60000;countryHouse;sale;220;False;3;1;Todolella;Castellón;Todolella;es;406.461.082;-0.2464991;53481;True;good;False;True;273;False;False;False;False;False;False;True;rural;True;True;0;12312
191;86253010.0;bj;69000;countryHouse;sale;170;False;3;2;Morella;Castellón;Morella;es;406.910.981;-0.1743885;56770;True;good;False;True;406;False;False;False;False;False;False;True;rural;False;False;0;12311
192;86362900.0;3;159000;flat;sale;53;True;2;1;Calle de Santa Madrona;Barcelona;Barcelona;es;413.761.813;21.722.069;1222;True;renew;False;False;3000;True;False;False;False;False;False;True;urban;False;False;0;8001
193;86363050.0;bj;250000;flat;sale;108;False;1;2;JULES VERNE;Barcelona;Barcelona;es;414.029.567;21.428.979;2876;False;good;False;True;2315;False;False;True;False;False;False;True;urban;False;False;0;8006
194;86436344.0;1;142000;flat;sale;103;False;4;2;Via Roma, 16;Tarragona;Salou;es;410.788.002;11.341.777;8723;False;renew;False;False;1379;True;False;True;False;False;False;True;urban;False;False;0;43840
195;86436350.0;2;75000;flat;sale;84;False;2;1;Calle Serra d'Or, 14 -22;Tarragona;La Pobla de Mafumet;es;411.881.868;12.068.887;9013;False;good;False;True;893;True;False;True;False;False;False;True;urban;False;False;0;43140
196;86468610.0;bj;120000;countryHouse;sale;100;False;3;2;Vall de Cardos;Lleida;Vall de Cardos;es;425.580.599;122.581;29482;False;good;False;True;1200;False;False;False;False;False;False;True;rural;False;False;0;25570
197;86506510.0;4;447000;flat;sale;95;True;3;2;barrio Perchel sur - El Bulto;Málaga;Málaga;es;367.119.224;-4.433.117;2681;True;good;False;True;4705;False;False;False;False;False;False;True;urban;True;True;0;29002
198;86544060.0;bj;55000;countryHouse;sale;230;False;1;1;Calle Unica;Lleida;La Guingueta d'Aneu;es;4.252.848;119.096;29169;False;good;False;True;239;False;False;False;False;False;False;True;rural;False;False;0;25595
199;86544090.0;bj;63000;countryHouse;sale;152;False;1;1;Calle Font-estahon;Lleida;Vall de Cardos;es;4.258.666;120.855;32830;False;good;False;True;414;False;False;False;False;False;False;True;rural;False;False;0;25570
200;86544120.0;bj;55000;countryHouse;sale;110;False;3;1;Calle Major,ag. Escas;Lleida;Rialp;es;424.615.999;110.489;31373;False;renew;False;True;500;True;False;False;False;False;False;True;rural;False;False;0;25567
201;86544180.0;bj;70000;chalet;sale;110;False;2;1;Calle Unica;Lleida;Soriguera;es;4.236.882;114.158;26167;False;good;False;True;636;False;False;False;False;False;False;True;urban;False;False;0;25566
202;86605570.0;bj;840000;chalet;sale;350;False;4;4;Juberri;Andorra;Juberri;es;42.439.397;14.914.444;9557;False;good;False;True;2400;False;False;False;False;False;False;True;urban;True;True;0;AD600
203;86626664.0;bj;990000;chalet;sale;512;False;3;5;Joaquim Morelló, 14;Lleida;Esterri d'Aneu;es;426.292.637;11.204.848;41129;False;good;False;True;1934;False;False;False;False;False;False;True;urban;True;True;0;25580
204;86628780.0;4;315000;flat;sale;100;False;5;1;Calle del Carme;Barcelona;Barcelona;es;4.138.302;21.719.331;475;True;good;False;True;3150;True;False;True;False;False;False;True;urban;False;False;0;8001
205;86665140.0;bj;300000;flat;sale;80;False;5;2;barrio La Dreta de l'Eixample;Barcelona;Barcelona;es;413.963.189;21.676.955;1048;False;good;False;True;3750;True;False;False;False;False;False;True;urban;False;False;0;8001
206;86685750.0;bj;522100;flat;sale;143;False;4;3;barrio El Guinardó;Barcelona;Barcelona;es;414.191.096;2.177.935;3623;False;good;False;True;3651;True;False;False;False;False;False;True;urban;False;False;0;8041
207;86704000.0;bj;130000;flat;sale;97;True;2;2;barrio Vistabella;Murcia;Murcia;es;37.982.094;-11.162.535;1960;False;good;False;True;1340;False;False;False;False;False;False;True;urban;False;False;0;30003
208;86724220.0;7;154500;flat;sale;100;True;3;2;barrio Ciutat del Transport-La Salera;Castellón;Castellón de la Plana / Castello de la Plana;es;399.844.425;-0.0505738;13443;True;good;False;True;1545;False;False;False;False;False;False;True;urban;True;True;0;12006
209;86724660.0;bj;32000;countryHouse;sale;398;False;5;1;Burbaguena;Teruel;Burbaguena;es;41.021.172;-13.418.421;48079;False;good;False;True;80;False;False;False;False;False;False;True;rural;False;False;0;44330
